"variables" "activity" "subject" "average"
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 6 -0.501170339607843
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 7 -0.425313822294118
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 8 -0.344029932341463
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 9 -0.52927597244898
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 10 -0.370854829787234
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 11 -0.461641074074074
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 12 -0.380249904980769
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 13 -0.586022409090909
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 14 -0.487347927037037
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 15 -0.468496864166667
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 16 -0.535799234509804
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 17 -0.474055998333333
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 18 -0.466043113965517
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 19 -0.364347950525
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 20 -0.55340726627451
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 21 -0.297830831408511
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 22 -0.270497675785714
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 23 -0.357319836562745
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 24 -0.508876718135593
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 25 -0.601971415384615
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 26 -0.477676635818182
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 27 -0.372671804901961
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 28 -0.362750971627451
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 29 -0.444248720204082
"fBodyAccJerkmeanFreqYaxis" "WALKING_UPSTAIRS" 30 -0.536743839846154
"fBodyAccJerkmeanFreqZaxis" "LAYING" 1 0.02438794528
"fBodyAccJerkmeanFreqZaxis" "LAYING" 2 0.190558218145833
"fBodyAccJerkmeanFreqZaxis" "LAYING" 3 0.0448196905903226
"fBodyAccJerkmeanFreqZaxis" "LAYING" 4 0.0770211165
"fBodyAccJerkmeanFreqZaxis" "LAYING" 5 0.0916938788480769
"fBodyAccJerkmeanFreqZaxis" "LAYING" 6 0.0784684032122807
"fBodyAccJerkmeanFreqZaxis" "LAYING" 7 0.0945605852
"fBodyAccJerkmeanFreqZaxis" "LAYING" 8 0.120248739635185
"fBodyAccJerkmeanFreqZaxis" "LAYING" 9 -0.094374360132
"fBodyAccJerkmeanFreqZaxis" "LAYING" 10 0.146112721943103
"fBodyAccJerkmeanFreqZaxis" "LAYING" 11 0.0300169449866667
"fBodyAccJerkmeanFreqZaxis" "LAYING" 12 0.0239504464626667
"fBodyAccJerkmeanFreqZaxis" "LAYING" 13 0.0584183074479032
"fBodyAccJerkmeanFreqZaxis" "LAYING" 14 -0.0887922483196078
"fBodyAccJerkmeanFreqZaxis" "LAYING" 15 0.00103397312222222
"fBodyAccJerkmeanFreqZaxis" "LAYING" 16 0.0652078600842857
"fBodyAccJerkmeanFreqZaxis" "LAYING" 17 0.0265752327492958
"fBodyAccJerkmeanFreqZaxis" "LAYING" 18 0.166856209441538
"fBodyAccJerkmeanFreqZaxis" "LAYING" 19 0.117028928487952
"fBodyAccJerkmeanFreqZaxis" "LAYING" 20 0.0284929205607353
"fBodyAccJerkmeanFreqZaxis" "LAYING" 21 0.043929421471
"fBodyAccJerkmeanFreqZaxis" "LAYING" 22 0.0415523452236111
"fBodyAccJerkmeanFreqZaxis" "LAYING" 23 0.230107945944444
"fBodyAccJerkmeanFreqZaxis" "LAYING" 24 0.0862692032513889
"fBodyAccJerkmeanFreqZaxis" "LAYING" 25 -0.109253586720137
"fBodyAccJerkmeanFreqZaxis" "LAYING" 26 0.148820983839737
"fBodyAccJerkmeanFreqZaxis" "LAYING" 27 0.148092918859459
"fBodyAccJerkmeanFreqZaxis" "LAYING" 28 0.038219081345
"fBodyAccJerkmeanFreqZaxis" "LAYING" 29 0.165235128105797
"fBodyAccJerkmeanFreqZaxis" "LAYING" 30 0.0650536847772571
"fBodyAccJerkmeanFreqZaxis" "SITTING" 1 0.0923920032553192
"fBodyAccJerkmeanFreqZaxis" "SITTING" 2 0.0929030630369565
"fBodyAccJerkmeanFreqZaxis" "SITTING" 3 -0.0437473433390385
"fBodyAccJerkmeanFreqZaxis" "SITTING" 4 0.012245576986
"fBodyAccJerkmeanFreqZaxis" "SITTING" 5 -0.0644960732795455
"fBodyAccJerkmeanFreqZaxis" "SITTING" 6 -0.0913484667963636
"fBodyAccJerkmeanFreqZaxis" "SITTING" 7 -0.0857527580416667
"fBodyAccJerkmeanFreqZaxis" "SITTING" 8 0.00883768081521739
"fBodyAccJerkmeanFreqZaxis" "SITTING" 9 -0.267665734806
"fBodyAccJerkmeanFreqZaxis" "SITTING" 10 0.117530736503704
"fBodyAccJerkmeanFreqZaxis" "SITTING" 11 0.0755982625849057
"fBodyAccJerkmeanFreqZaxis" "SITTING" 12 -0.0568306535470588
"fBodyAccJerkmeanFreqZaxis" "SITTING" 13 0.0921106028122449
"fBodyAccJerkmeanFreqZaxis" "SITTING" 14 -0.149511316833333
"fBodyAccJerkmeanFreqZaxis" "SITTING" 15 0.039756001679661
"fBodyAccJerkmeanFreqZaxis" "SITTING" 16 0.0110173707550725
"fBodyAccJerkmeanFreqZaxis" "SITTING" 17 0.099508166859375
"fBodyAccJerkmeanFreqZaxis" "SITTING" 18 0.0437438879403509
"fBodyAccJerkmeanFreqZaxis" "SITTING" 19 0.0185381853307808
"fBodyAccJerkmeanFreqZaxis" "SITTING" 20 -0.0831229746409091
"fBodyAccJerkmeanFreqZaxis" "SITTING" 21 0.0250360370447059
"fBodyAccJerkmeanFreqZaxis" "SITTING" 22 -0.0355355531241935
"fBodyAccJerkmeanFreqZaxis" "SITTING" 23 0.0323132713205882
"fBodyAccJerkmeanFreqZaxis" "SITTING" 24 -0.00446178350882353
"fBodyAccJerkmeanFreqZaxis" "SITTING" 25 0.0587166219230769
"fBodyAccJerkmeanFreqZaxis" "SITTING" 26 0.0548784456073077
"fBodyAccJerkmeanFreqZaxis" "SITTING" 27 0.03477278444
"fBodyAccJerkmeanFreqZaxis" "SITTING" 28 -0.0896276806138889
"fBodyAccJerkmeanFreqZaxis" "SITTING" 29 0.11719232372
"fBodyAccJerkmeanFreqZaxis" "SITTING" 30 -0.021487476616129
"fBodyAccJerkmeanFreqZaxis" "STANDING" 1 0.138581478749057
"fBodyAccJerkmeanFreqZaxis" "STANDING" 2 0.0396498183462963
"fBodyAccJerkmeanFreqZaxis" "STANDING" 3 -0.112367641836066
"fBodyAccJerkmeanFreqZaxis" "STANDING" 4 0.0711056632839286
"fBodyAccJerkmeanFreqZaxis" "STANDING" 5 -0.0333637020357143
"fBodyAccJerkmeanFreqZaxis" "STANDING" 6 -0.0715339890175439
"fBodyAccJerkmeanFreqZaxis" "STANDING" 7 -0.0891602062907547
"fBodyAccJerkmeanFreqZaxis" "STANDING" 8 0.0692831244296296
"fBodyAccJerkmeanFreqZaxis" "STANDING" 9 -0.128067958244444
"fBodyAccJerkmeanFreqZaxis" "STANDING" 10 0.00562873853409091
"fBodyAccJerkmeanFreqZaxis" "STANDING" 11 0.120740566368085
"fBodyAccJerkmeanFreqZaxis" "STANDING" 12 0.0113820599131148
"fBodyAccJerkmeanFreqZaxis" "STANDING" 13 0.106886230594386
"fBodyAccJerkmeanFreqZaxis" "STANDING" 14 -0.0690826053566667
"fBodyAccJerkmeanFreqZaxis" "STANDING" 15 0.0650475083622642
"fBodyAccJerkmeanFreqZaxis" "STANDING" 16 -0.00527777880897436
"fBodyAccJerkmeanFreqZaxis" "STANDING" 17 0.0847226210125641
"fBodyAccJerkmeanFreqZaxis" "STANDING" 18 0.00408966055068493
"fBodyAccJerkmeanFreqZaxis" "STANDING" 19 0.0286308635315068
"fBodyAccJerkmeanFreqZaxis" "STANDING" 20 -0.0782931602976712
"fBodyAccJerkmeanFreqZaxis" "STANDING" 21 -0.0494048593741573
"fBodyAccJerkmeanFreqZaxis" "STANDING" 22 -0.0266151295539683
"fBodyAccJerkmeanFreqZaxis" "STANDING" 23 -0.0988283243558824
"fBodyAccJerkmeanFreqZaxis" "STANDING" 24 0.081477374984058
"fBodyAccJerkmeanFreqZaxis" "STANDING" 25 0.0868078890175676
"fBodyAccJerkmeanFreqZaxis" "STANDING" 26 0.0492957974902703
"fBodyAccJerkmeanFreqZaxis" "STANDING" 27 0.055479501535
"fBodyAccJerkmeanFreqZaxis" "STANDING" 28 -0.119606462673418
"fBodyAccJerkmeanFreqZaxis" "STANDING" 29 0.148596745
"fBodyAccJerkmeanFreqZaxis" "STANDING" 30 -0.0606641528305085
"fBodyAccJerkmeanFreqZaxis" "WALKING" 1 -0.185530281244211
"fBodyAccJerkmeanFreqZaxis" "WALKING" 2 -0.254846438755932
"fBodyAccJerkmeanFreqZaxis" "WALKING" 3 -0.346946648103448
"fBodyAccJerkmeanFreqZaxis" "WALKING" 4 -0.325737503675
"fBodyAccJerkmeanFreqZaxis" "WALKING" 5 -0.3441509245
"fBodyAccJerkmeanFreqZaxis" "WALKING" 6 -0.104129449033509
"fBodyAccJerkmeanFreqZaxis" "WALKING" 7 -0.244831719878947
"fBodyAccJerkmeanFreqZaxis" "WALKING" 8 -0.2474853992125
"fBodyAccJerkmeanFreqZaxis" "WALKING" 9 -0.366570477826923
"fBodyAccJerkmeanFreqZaxis" "WALKING" 10 0.0557990906603774
"fBodyAccJerkmeanFreqZaxis" "WALKING" 11 -0.0923919508661017
"fBodyAccJerkmeanFreqZaxis" "WALKING" 12 -0.18200755164
"fBodyAccJerkmeanFreqZaxis" "WALKING" 13 -0.204509715375614
"fBodyAccJerkmeanFreqZaxis" "WALKING" 14 -0.323114421728814
"fBodyAccJerkmeanFreqZaxis" "WALKING" 15 -0.186832027011111
"fBodyAccJerkmeanFreqZaxis" "WALKING" 16 -0.453928997882353
"fBodyAccJerkmeanFreqZaxis" "WALKING" 17 -0.446731876721311
"fBodyAccJerkmeanFreqZaxis" "WALKING" 18 -0.206330044373214
"fBodyAccJerkmeanFreqZaxis" "WALKING" 19 -0.0054044236
"fBodyAccJerkmeanFreqZaxis" "WALKING" 20 -0.152723042398039
"fBodyAccJerkmeanFreqZaxis" "WALKING" 21 -0.296175012211538
"fBodyAccJerkmeanFreqZaxis" "WALKING" 22 -0.00391608825652174
"fBodyAccJerkmeanFreqZaxis" "WALKING" 23 -0.366737656932203
"fBodyAccJerkmeanFreqZaxis" "WALKING" 24 -0.400928133965517
"fBodyAccJerkmeanFreqZaxis" "WALKING" 25 -0.463291946486486
"fBodyAccJerkmeanFreqZaxis" "WALKING" 26 -0.245889004932203
"fBodyAccJerkmeanFreqZaxis" "WALKING" 27 -0.199017301947368
"fBodyAccJerkmeanFreqZaxis" "WALKING" 28 -0.301043747996296
"fBodyAccJerkmeanFreqZaxis" "WALKING" 29 0.00648587851509434
"fBodyAccJerkmeanFreqZaxis" "WALKING" 30 -0.201229692864615
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 1 0.00937223889183673
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 2 -0.234703932446809
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 3 -0.274421716
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 4 -0.169702261222222
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 5 -0.303523360659574
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 6 -0.0348254245729167
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 7 -0.382024151510638
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 8 -0.180391338523684
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 9 -0.330318261928571
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 10 0.0189821663447368
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 11 -0.244414661282609
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 12 -0.0985623112521739
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 13 -0.304013848034043
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 14 -0.295300085844444
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 15 -0.117402352561905
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 16 -0.376637686702128
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 17 -0.452939005217391
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 18 -0.313077962145455
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 19 -0.116947001820513
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 20 -0.480248953555556
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 21 -0.304566054624444
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 22 -0.198861107138889
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 23 -0.179004310844444
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 24 -0.297520697545455
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 25 -0.423798006068966
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 26 -0.3450157917
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 27 -0.20334131025
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 28 -0.073632510748913
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 29 -0.135910897154167
"fBodyAccJerkmeanFreqZaxis" "WALKING_DOWNSTAIRS" 30 -0.168340698203226
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 1 -0.551104284150943
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 2 -0.374218484791667
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 3 -0.442664136271186
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 4 -0.319649297096154
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 5 -0.339640932702128
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 6 -0.401683801941176
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 7 -0.62755547372549
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 8 -0.368783012195122
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 9 -0.547022216326531
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 10 -0.328583308468085
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 11 -0.482497119833333
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 12 -0.323446377115385
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 13 -0.504002904418182
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 14 -0.52152949537037
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 15 -0.313514801541667
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 16 -0.519560112156863
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 17 -0.552822976041667
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 18 -0.512443088275862
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 19 -0.187567271425
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 20 -0.448063672745098
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 21 -0.395904943744681
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 22 -0.161561379016667
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 23 -0.443171315294118
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 24 -0.426530074576271
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 25 -0.612389227538462
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 26 -0.378521914981818
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 27 -0.454277803078431
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 28 -0.30720151845098
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 29 -0.514054756122449
"fBodyAccJerkmeanFreqZaxis" "WALKING_UPSTAIRS" 30 -0.626167597384615
"fBodyAccJerkmeanXaxis" "LAYING" 1 -0.9570738838
"fBodyAccJerkmeanXaxis" "LAYING" 2 -0.985813630833333
"fBodyAccJerkmeanXaxis" "LAYING" 3 -0.980513202258064
"fBodyAccJerkmeanXaxis" "LAYING" 4 -0.978542457407407
"fBodyAccJerkmeanXaxis" "LAYING" 5 -0.982689657115385
"fBodyAccJerkmeanXaxis" "LAYING" 6 -0.967072436842105
"fBodyAccJerkmeanXaxis" "LAYING" 7 -0.980393046923077
"fBodyAccJerkmeanXaxis" "LAYING" 8 -0.973110596111111
"fBodyAccJerkmeanXaxis" "LAYING" 9 -0.964304065
"fBodyAccJerkmeanXaxis" "LAYING" 10 -0.979014668793104
"fBodyAccJerkmeanXaxis" "LAYING" 11 -0.984884874385965
"fBodyAccJerkmeanXaxis" "LAYING" 12 -0.968742758833333
"fBodyAccJerkmeanXaxis" "LAYING" 13 -0.985199684354839
"fBodyAccJerkmeanXaxis" "LAYING" 14 -0.972010709215686
"fBodyAccJerkmeanXaxis" "LAYING" 15 -0.981329999027778
"fBodyAccJerkmeanXaxis" "LAYING" 16 -0.988580046285714
"fBodyAccJerkmeanXaxis" "LAYING" 17 -0.98147206915493
"fBodyAccJerkmeanXaxis" "LAYING" 18 -0.986404709384615
"fBodyAccJerkmeanXaxis" "LAYING" 19 -0.983478561807229
"fBodyAccJerkmeanXaxis" "LAYING" 20 -0.983889985147059
"fBodyAccJerkmeanXaxis" "LAYING" 21 -0.984188841222222
"fBodyAccJerkmeanXaxis" "LAYING" 22 -0.969570326944444
"fBodyAccJerkmeanXaxis" "LAYING" 23 -0.986204659166667
"fBodyAccJerkmeanXaxis" "LAYING" 24 -0.985998546805556
"fBodyAccJerkmeanXaxis" "LAYING" 25 -0.972859085753425
"fBodyAccJerkmeanXaxis" "LAYING" 26 -0.989224043947368
"fBodyAccJerkmeanXaxis" "LAYING" 27 -0.986679572567568
"fBodyAccJerkmeanXaxis" "LAYING" 28 -0.980013419
"fBodyAccJerkmeanXaxis" "LAYING" 29 -0.992153982028986
"fBodyAccJerkmeanXaxis" "LAYING" 30 -0.976887901571429
"fBodyAccJerkmeanXaxis" "SITTING" 1 -0.986597022553191
"fBodyAccJerkmeanXaxis" "SITTING" 2 -0.987848793695652
"fBodyAccJerkmeanXaxis" "SITTING" 3 -0.974950363461538
"fBodyAccJerkmeanXaxis" "SITTING" 4 -0.9768457126
"fBodyAccJerkmeanXaxis" "SITTING" 5 -0.976024951136364
"fBodyAccJerkmeanXaxis" "SITTING" 6 -0.971037479818182
"fBodyAccJerkmeanXaxis" "SITTING" 7 -0.982037243958333
"fBodyAccJerkmeanXaxis" "SITTING" 8 -0.984977270652174
"fBodyAccJerkmeanXaxis" "SITTING" 9 -0.9655962396
"fBodyAccJerkmeanXaxis" "SITTING" 10 -0.989365013888889
"fBodyAccJerkmeanXaxis" "SITTING" 11 -0.980831750377358
"fBodyAccJerkmeanXaxis" "SITTING" 12 -0.977109887058824
"fBodyAccJerkmeanXaxis" "SITTING" 13 -0.992678212653061
"fBodyAccJerkmeanXaxis" "SITTING" 14 -0.981566649444444
"fBodyAccJerkmeanXaxis" "SITTING" 15 -0.988106102033898
"fBodyAccJerkmeanXaxis" "SITTING" 16 -0.990964251304348
"fBodyAccJerkmeanXaxis" "SITTING" 17 -0.99454262109375
"fBodyAccJerkmeanXaxis" "SITTING" 18 -0.991924709824561
"fBodyAccJerkmeanXaxis" "SITTING" 19 -0.986775590136986
"fBodyAccJerkmeanXaxis" "SITTING" 20 -0.982243603030303
"fBodyAccJerkmeanXaxis" "SITTING" 21 -0.989759187058823
"fBodyAccJerkmeanXaxis" "SITTING" 22 -0.980944505967742
"fBodyAccJerkmeanXaxis" "SITTING" 23 -0.984550863529412
"fBodyAccJerkmeanXaxis" "SITTING" 24 -0.988857403235294
"fBodyAccJerkmeanXaxis" "SITTING" 25 -0.992478846153846
"fBodyAccJerkmeanXaxis" "SITTING" 26 -0.992025427435897
"fBodyAccJerkmeanXaxis" "SITTING" 27 -0.990839607428571
"fBodyAccJerkmeanXaxis" "SITTING" 28 -0.976891804583333
"fBodyAccJerkmeanXaxis" "SITTING" 29 -0.993445760166667
"fBodyAccJerkmeanXaxis" "SITTING" 30 -0.988775436451613
"fBodyAccJerkmeanXaxis" "STANDING" 1 -0.994630797358491
"fBodyAccJerkmeanXaxis" "STANDING" 2 -0.980973241666667
"fBodyAccJerkmeanXaxis" "STANDING" 3 -0.957666856721311
"fBodyAccJerkmeanXaxis" "STANDING" 4 -0.972310894285714
"fBodyAccJerkmeanXaxis" "STANDING" 5 -0.963059235178571
"fBodyAccJerkmeanXaxis" "STANDING" 6 -0.97348053877193
"fBodyAccJerkmeanXaxis" "STANDING" 7 -0.976323086226415
"fBodyAccJerkmeanXaxis" "STANDING" 8 -0.989029238518519
"fBodyAccJerkmeanXaxis" "STANDING" 9 -0.971313768666667
"fBodyAccJerkmeanXaxis" "STANDING" 10 -0.963565166136364
"fBodyAccJerkmeanXaxis" "STANDING" 11 -0.992385450851064
"fBodyAccJerkmeanXaxis" "STANDING" 12 -0.971971634098361
"fBodyAccJerkmeanXaxis" "STANDING" 13 -0.988198276666667
"fBodyAccJerkmeanXaxis" "STANDING" 14 -0.97818164
"fBodyAccJerkmeanXaxis" "STANDING" 15 -0.985353492641509
"fBodyAccJerkmeanXaxis" "STANDING" 16 -0.991038638974359
"fBodyAccJerkmeanXaxis" "STANDING" 17 -0.992129225769231
"fBodyAccJerkmeanXaxis" "STANDING" 18 -0.989544971232877
"fBodyAccJerkmeanXaxis" "STANDING" 19 -0.985039596164384
"fBodyAccJerkmeanXaxis" "STANDING" 20 -0.959710489315069
"fBodyAccJerkmeanXaxis" "STANDING" 21 -0.976803010674157
"fBodyAccJerkmeanXaxis" "STANDING" 22 -0.974969214761905
"fBodyAccJerkmeanXaxis" "STANDING" 23 -0.983283252058823
"fBodyAccJerkmeanXaxis" "STANDING" 24 -0.98116164057971
"fBodyAccJerkmeanXaxis" "STANDING" 25 -0.988404654864865
"fBodyAccJerkmeanXaxis" "STANDING" 26 -0.990586982162162
"fBodyAccJerkmeanXaxis" "STANDING" 27 -0.987771749375
"fBodyAccJerkmeanXaxis" "STANDING" 28 -0.968513715189873
"fBodyAccJerkmeanXaxis" "STANDING" 29 -0.993736906
"fBodyAccJerkmeanXaxis" "STANDING" 30 -0.967857589322034
"fBodyAccJerkmeanXaxis" "WALKING" 1 -0.170546964549579
"fBodyAccJerkmeanXaxis" "WALKING" 2 -0.304615322881356
"fBodyAccJerkmeanXaxis" "WALKING" 3 -0.304694442551724
"fBodyAccJerkmeanXaxis" "WALKING" 4 -0.358883413666667
"fBodyAccJerkmeanXaxis" "WALKING" 5 -0.344954806428571
"fBodyAccJerkmeanXaxis" "WALKING" 6 -0.150942917824561
"fBodyAccJerkmeanXaxis" "WALKING" 7 -0.383715797719298
"fBodyAccJerkmeanXaxis" "WALKING" 8 -0.311198711041667
"fBodyAccJerkmeanXaxis" "WALKING" 9 -0.314265401346154
"fBodyAccJerkmeanXaxis" "WALKING" 10 -0.107941107467925
"fBodyAccJerkmeanXaxis" "WALKING" 11 -0.453265268813559
"fBodyAccJerkmeanXaxis" "WALKING" 12 -0.08161979534
"fBodyAccJerkmeanXaxis" "WALKING" 13 -0.290460801694737
"fBodyAccJerkmeanXaxis" "WALKING" 14 -0.472360616779661
"fBodyAccJerkmeanXaxis" "WALKING" 15 -0.39082198537037
"fBodyAccJerkmeanXaxis" "WALKING" 16 -0.44140618254902
"fBodyAccJerkmeanXaxis" "WALKING" 17 -0.423446094590164
"fBodyAccJerkmeanXaxis" "WALKING" 18 -0.414797154464286
"fBodyAccJerkmeanXaxis" "WALKING" 19 0.0336380997853846
"fBodyAccJerkmeanXaxis" "WALKING" 20 -0.138717234372549
"fBodyAccJerkmeanXaxis" "WALKING" 21 -0.200442011365385
"fBodyAccJerkmeanXaxis" "WALKING" 22 -0.0367047077608696
"fBodyAccJerkmeanXaxis" "WALKING" 23 -0.290410454881356
"fBodyAccJerkmeanXaxis" "WALKING" 24 -0.509628168793103
"fBodyAccJerkmeanXaxis" "WALKING" 25 -0.625595376891892
"fBodyAccJerkmeanXaxis" "WALKING" 26 -0.36422676440678
"fBodyAccJerkmeanXaxis" "WALKING" 27 -0.345482736842105
"fBodyAccJerkmeanXaxis" "WALKING" 28 -0.36260198037037
"fBodyAccJerkmeanXaxis" "WALKING" 29 -0.210469887150943
"fBodyAccJerkmeanXaxis" "WALKING" 30 -0.389595631107692
"fBodyAccJerkmeanXaxis" "WALKING_DOWNSTAIRS" 1 -0.0276638676122449
"fBodyAccJerkmeanXaxis" "WALKING_DOWNSTAIRS" 2 0.138120681087234
"fBodyAccJerkmeanXaxis" "WALKING_DOWNSTAIRS" 3 -0.0906707125102041
"fBodyAccJerkmeanXaxis" "WALKING_DOWNSTAIRS" 4 -0.16163290774
"fBodyAccJerkmeanXaxis" "WALKING_DOWNSTAIRS" 5 -0.0368012151170213
"fBodyAccJerkmeanXaxis" "WALKING_DOWNSTAIRS" 6 0.136554991314583
"fBodyAccJerkmeanXaxis" "WALKING_DOWNSTAIRS" 7 -0.0305226686191489
"fBodyAccJerkmeanXaxis" "WALKING_DOWNSTAIRS" 8 0.214841402815789
"fBodyAccJerkmeanXaxis" "WALKING_DOWNSTAIRS" 9 -0.0645354342404762
"fBodyAccJerkmeanXaxis" "WALKING_DOWNSTAIRS" 10 0.181419131002632
"fBodyAccJerkmeanXaxis" "WALKING_DOWNSTAIRS" 11 -0.120463004665217
"fBodyAccJerkmeanXaxis" "WALKING_DOWNSTAIRS" 12 -0.00701472271717392
"fBodyAccJerkmeanXaxis" "WALKING_DOWNSTAIRS" 13 -0.11485155627234
"fBodyAccJerkmeanXaxis" "WALKING_DOWNSTAIRS" 14 -0.0337820458644444
"fBodyAccJerkmeanXaxis" "WALKING_DOWNSTAIRS" 15 0.0619687485333333
"fBodyAccJerkmeanXaxis" "WALKING_DOWNSTAIRS" 16 -0.155444882765957
"fBodyAccJerkmeanXaxis" "WALKING_DOWNSTAIRS" 17 -0.215092049054348
"fBodyAccJerkmeanXaxis" "WALKING_DOWNSTAIRS" 18 -0.412728286727273
